Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;41;Chine, continentale;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;733;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;41;Chine, continentale;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;40.38;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;214;Chine, Taiwan Province de;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2295;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;214;Chine, Taiwan Province de;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;40.58;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;214;Chine, Taiwan Province de;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;655;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;214;Chine, Taiwan Province de;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;42.24;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;50;Chypre;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2333;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;50;Chypre;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.25;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;50;Chypre;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;706;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;50;Chypre;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;47.56;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;44;Colombie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2558;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;44;Colombie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;35;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;44;Colombie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;551;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;44;Colombie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;37.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;46;Congo;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2011;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;46;Congo;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;30.31;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;46;Congo;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;233;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;46;Congo;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;26.54;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;48;Costa Rica;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2326;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;48;Costa Rica;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;34.83;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;48;Costa Rica;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;684;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;48;Costa Rica;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;45.55;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;107;Côte d'Ivoire;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2668;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;107;Côte d'Ivoire;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;44.97;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;107;Côte d'Ivoire;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;115;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;107;Côte d'Ivoire;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;14.7;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;98;Croatie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2149;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;98;Croatie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;36.46;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;98;Croatie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;914;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;98;Croatie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;54.22;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;49;Cuba;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2886;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;49;Cuba;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;53.11;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;49;Cuba;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;537;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;49;Cuba;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;33.96;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;54;Danemark;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2156;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;54;Danemark;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;39.27;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;54;Danemark;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1241;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;54;Danemark;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;76.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;72;Djibouti;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2439;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;72;Djibouti;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;52.19;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;72;Djibouti;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;225;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;72;Djibouti;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;14.11;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;55;Dominique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2260;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;55;Dominique;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;34.57;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;55;Dominique;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;713;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;55;Dominique;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;47.51;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;59;Égypte;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;3047;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;59;Égypte;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;72.9;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;59;Égypte;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;296;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;59;Égypte;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;25.51;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;60;El Salvador;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2224;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;60;El Salvador;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;60;El Salvador;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;438;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;60;El Salvador;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;26.72;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;225;Émirats arabes unis;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2639;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;225;Émirats arabes unis;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;61.41;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;225;Émirats arabes unis;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;704;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;225;Émirats arabes unis;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;51.54;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;58;Équateur;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2071;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;58;Équateur;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;35.62;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;58;Équateur;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;528;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;58;Équateur;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;30.84;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;203;Espagne;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2438;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;203;Espagne;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;40.4;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;203;Espagne;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;865;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;203;Espagne;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;66.83;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;63;Estonie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2066;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;63;Estonie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;38.86;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;63;Estonie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1071;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;63;Estonie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;62.33;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;209;Eswatini;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2149;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;209;Eswatini;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;43.68;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;209;Eswatini;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;257;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;209;Eswatini;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;17;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;231;États-Unis d'Amérique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2753;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;231;États-Unis d'Amérique;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;39.94;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;231;États-Unis d'Amérique;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1026;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;231;États-Unis d'Amérique;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;73.3;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;238;Éthiopie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2231;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;238;Éthiopie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;59.64;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;238;Éthiopie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;103;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;238;Éthiopie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;6.62;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;185;Fédération de Russie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2522;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;185;Fédération de Russie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;47.81;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;185;Fédération de Russie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;844;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;185;Fédération de Russie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;54.84;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;66;Fidji;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2320;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;66;Fidji;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;42.52;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;66;Fidji;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;453;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;66;Fidji;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;28.18;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;67;Finlande;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1988;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;67;Finlande;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;43.47;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;67;Finlande;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1350;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;67;Finlande;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;74.76;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;68;France;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2396;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;68;France;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.14;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;68;France;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;1115;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;68;France;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;64.23;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;74;Gabon;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2261;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;74;Gabon;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;41.83;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;74;Gabon;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;380;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;74;Gabon;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;38.87;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;75;Gambie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2359;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;75;Gambie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.88;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;75;Gambie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;185;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;75;Gambie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;16.73;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2260;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.24;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;523;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;29.71;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;81;Ghana;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2872;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;81;Ghana;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.71;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;81;Ghana;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;128;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;81;Ghana;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;15.26;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;84;Grèce;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2585;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;84;Grèce;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.43;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;84;Grèce;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;787;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;84;Grèce;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;57.56;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;86;Grenade;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1802;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;86;Grenade;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;30.73;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;86;Grenade;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;562;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;86;Grenade;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;41.3;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2254;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;48.25;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;293;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;22.12;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;90;Guinée;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2596;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;90;Guinée;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;45.95;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;90;Guinée;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;135;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;90;Guinée;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;11.47;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2061;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;34.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;171;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;9.52;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;91;Guyana;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2376;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;91;Guyana;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;49.11;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;91;Guyana;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;479;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;91;Guyana;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;36.06;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;93;Haïti;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1991;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;93;Haïti;674;Disponibilité de protéines en quantité (g/personne/jour);2903;Produits Vegetaux;2017;2017;g/personne/jour;39.82;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;93;Haïti;664;Disponibilité alimentaire (Kcal/personne/jour);2941;Produits Animaux;2017;2017;Kcal/personne/jour;165;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;93;Haïti;674;Disponibilité de protéines en quantité (g/personne/jour);2941;Produits Animaux;2017;2017;g/personne/jour;10.36;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;95;Honduras;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2332;Fc;Donnée calculée
